"pmid","title","source","abstract"
"33781093","Genome-wide DNA methylation and RNA expression differences correlate with invasiveness in melanoma cell lines.","Epigenomics","Aims & objectives:The aim of this study was to investigate the role of DNA methylation in invasiveness in melanoma cells.Materials & methods: The authors carried out genome-wide transcriptome (RNA sequencing) and reduced representation bisulfite sequencing methylome profiling between noninvasive (n = 4) and invasive melanoma cell lines (n = 5).Results: The integration of differentially expressed genes and differentially methylated fragments (DMFs) identified 12 DMFs (two inAVPI1, one inHMG20B, two inBCL3, one inNTSR1, one inSYNJ2, one inROBO2and four inHORMAD2) that overlapped with either differentially expressed genes (eight DMFs and six genes) orcis-targets of LncRNAs (five DMFs associated withcis-targets and four differentially expressed LncRNAs).Conclusions: DNA methylation changes are associated with a number of transcriptional differences observed in noninvasive and invasive phenotypes in melanoma."
"33779761","Maize Decrease in DNA methylation 1 targets RNA-directed DNA methylation on active chromatin.","Plant Cell","DNA methylation plays vital roles in repressing transposable element (TE) activity and regulating gene expression. The chromatin-remodeling factor Decrease in DNA methylation 1 (DDM1) is crucial for maintaining DNA methylation across diverse plant species, and is required for RNA-directed DNA methylation (RdDM) to maintain mCHH islands in maize (Zea mays). However, the mechanisms by which DDM1 is involved in RdDM are not well understood. In this work, we used chromatin immunoprecipitation coupled with high-throughput sequencing (ChIP-seq) to ascertain the genome-wide occupancy of ZmDDM1 in the maize genome. The results revealed that ZmDDM1 recognized an 8-bp-long GC-rich degenerate DNA sequence motif, which is enriched in transcription start sites (TSSs) and other euchromatic regions. Meanwhile, 24-nucleotide siRNAs and CHH methylation were delineated at the edge of ZmDDM1-occupied sites. ZmDDM1 co-purified with Argonaute 4 (ZmAGO4) proteins, providing further evidence that ZmDDM1 is a component of RdDM complexes in planta. Consistent with this, the vast majority of ZmDDM1-targeted regions co-localized with ZmAGO4-bound genomic sites. Overall, our results suggest a model that ZmDDM1 may be recruited to euchromatic regions via recognition of a GC-rich motif, thereby remodeling chromatin to provide access for RdDM activities in maize.© The Author(s) 2021. Published by Oxford University Press on behalf of American Society of Plant Biologists. All rights reserved. For permissions, please email: journals.permissions@oup.com."
"33777442","Ultra-Low DNA Input into Whole Genome Methylation Assays and Detection of Oncogenic Methylation and Copy Number Variants in Circulating Tumour DNA.","Epigenomes","Abnormal CpG methylation in cancer is ubiquitous and generally detected in tumour specimens using a variety of techniques at a resolution encompassing single CpG loci to genome wide coverage. Analysis of samples with very low DNA inputs, such as formalin fixed (FFPE) biopsy specimens from clinical trials or circulating tumour DNA is challenging at the genome-wide level because of lack of available input. We present the results of low input experiments into the Illumina Infinium HD methylation assay on FFPE specimens and ctDNA samples.For all experiments, the Infinium HD assay for methylation was used. In total, forty-eight FFPE specimens were used at varying concentrations (lowest input 50 ng); eighteen blood derived specimens (lowest input 10 ng) and six matched ctDNA input (lowest input 10 ng)/fresh tumour specimens (lowest input 250 ng) were processed. Downstream analysis was performed in R/Bioconductor for quality control metrics and differential methylation analysis as well as copy number calls.Correlation coefficients for CpG methylation were high at the probe level averaged R2 = 0.99 for blood derived samples and R2 > 0.96 for the FFPE samples. When matched ctDNA/fresh tumour samples were compared, R2 > 0.91 between the two. Results of differential methylation analysis did not vary significantly by DNA input in either the blood or FFPE groups. There were differences seen in the ctDNA group as compared to their paired tumour sample, possibly because of enrichment for tumour material without contaminating normal. Copy number variants observed in the tumour were generally also seen in the paired ctDNA sample with good concordance via DQ plot.The Illumina Infinium HD methylation assay can robustly detect methylation across a range of sample types, including ctDNA, down to an input of 10 ng. It can also reliably detect oncogenic methylation changes and copy number variants in ctDNA. These findings demonstrate that these samples can now be accessed by methylation array technology, allowing analysis of these important sample types."
"33777112","Genome-Wide DNA Methylation and Transcriptome Analyses Reveal Epigenetic and Genetic Mechanisms Underlying Sex Maintenance of Adult Chinese Alligator.","Front Genet","The sexes of Chinese alligators are determined during embryonic development and remain fixed thereafter. In this study, we investigated the genetic and epigenetic mechanisms underlying sex maintenance in Chinese alligators through RNA sequencing and bisulfite sequencing data analyses of the adult gonads. We identified the genes and pathways (e. g., DMRT1-SOX9-AMH pathway for males and oocyte meiotic maturation pathway for females) involved in male and female sex maintenance and gonadal development of adult Chinese alligators. In contrast to their expression patterns in the embryo, bothDMRT1and the steroid hormone biosynthesis related genes showed a male-biased expression in adult gonads. The overall DNA methylation density and level were higher in testes than in ovaries. Hypermethylation in the gene bodies enhanced the expression of male-biased genes (such as DMRT1-SOX9-AMH and steroid hormone biosynthesis related genes) in the testis, as opposed to the normalization of gene expression. Our results provide insights into the genetic and epigenetic mechanisms underlying sex maintenance in adult Chinese alligators, and are expected to contribute to the development of scientific programs for the successful conservation of this endangered species.Copyright © 2021 Lin, Yu, Sun and Fang."
"33771206","Meta-analysis of genome-wide DNA methylation identifies shared associations across neurodegenerative disorders.","Genome Biol","People with neurodegenerative disorders show diverse clinical syndromes, genetic heterogeneity, and distinct brain pathological changes, but studies report overlap between these features. DNA methylation (DNAm) provides a way to explore this overlap and heterogeneity as it is determined by the combined effects of genetic variation and the environment. In this study, we aim to identify shared blood DNAm differences between controls and people with Alzheimer's disease, amyotrophic lateral sclerosis, and Parkinson's disease.We use a mixed-linear model method (MOMENT) that accounts for the effect of (un)known confounders, to test for the association of each DNAm site with each disorder. While only three probes are found to be genome-wide significant in each MOMENT association analysis of amyotrophic lateral sclerosis and Parkinson's disease (and none with Alzheimer's disease), a fixed-effects meta-analysis of the three disorders results in 12 genome-wide significant differentially methylated positions. Predicted immune cell-type proportions are disrupted across all neurodegenerative disorders. Protein inflammatory markers are correlated with profile sum-scores derived from disease-associated immune cell-type proportions in a healthy aging cohort. In contrast, they are not correlated with MOMENT DNAm-derived profile sum-scores, calculated using effect sizes of the 12 differentially methylated positions as weights.We identify shared differentially methylated positions in whole blood between neurodegenerative disorders that point to shared pathogenic mechanisms. These shared differentially methylated positions may reflect causes or consequences of disease, but they are unlikely to reflect cell-type proportion differences."
"33769968","Genome-wide DNA methylation patterns in monocytes derived from patients with primary Sjogren syndrome.","Chin Med J (Engl)","Epigenetics, especially DNA methylation, plays an important role in the pathogenesis of primary Sjogren syndrome (pSS). Our study aimed to reveal the role of DNA methylation in peripheral monocytes of pSS patients.A total of 11 pSS patients and five age-matched healthy controls (HCs) were included in this study. Monocytes were isolated from peripheral blood mononuclear cells using magnetic microbeads. DNA methylation profiles were generated using Human Methylation 850K BeadChips.In monocytes from pSS patients, we identified 2819 differentially methylated positions (DMPs), comprising 1977 hypomethylated- and 842 hypermethylated-DMPs, corresponding to 1313 unique genes when compared with HCs. IFI44L, MX1, PAARP9, and IFITM1, which influence the interferon (IFN) signaling pathway, were among the genes hypomethylated in pSS. Functional analysis of genes with a minimum of two DMPs showed involvement in antigen binding, transcriptional regulation, cell adhesion, IFN-γ pathway, type I IFN pathway, antigen presentation, EB virus infection, human T-lymphotropic virus type 1 virus infection, and metabolic disease-related pathways. In addition, patients with higher serum IgG levels exhibited enrichment in Notch signaling and metabolic-related pathways. Upon comparing monocytes with salivary gland epithelial cells, an important overlap was observed in the cell cycle, cell senescence, and interleukin-17 signaling pathways. The differentially methylated genes were more enriched in the ribosome- and AMP-activated protein kinase signaling pathway in anti-Ro/SSA and anti-La/SSB autoantibodies double-positive patients.Genome-wide DNA methylation profiling revealed significant differences in DNA methylation in monocytes isolated from patients with pSS.Copyright © 2021 by Lippincott Williams & Wilkins, Inc."
"33769919","Racial and Socioeconomic Disparity Associates with Differences in Cardiac DNA Methylation among Men with End-Stage Heart Failure.","Am J Physiol Heart Circ Physiol","Heart Failure (HF) is a multifactorial syndrome that remains a leading cause of worldwide morbidity. Despite its high prevalence, only half of HF patients respond to guideline-directed medical management, prompting therapeutic efforts to confront the molecular underpinnings of its heterogeneity. In the current study, we examined epigenetics as a yet unexplored source of heterogeneity among patients with end-stage HF. Specifically, a multicohort-based study was designed to quantify cardiac genome-wide cytosine-p-guanine (CpG) methylation of cardiac biopsies from male patients undergoing left ventricular assist device (LVAD) implantation. In both pilot (n = 11) and testing (n = 31) cohorts, unsupervised multidimensional scaling of genome-wide myocardial DNA methylation exhibited a bimodal distribution of CpG methylation found largely to occur in the promoter regions of metabolic genes. Among the available patient attributes, only categorical self-identified patient race could delineate this methylation signature, with African American (AA) and Caucasian American (CA) samples clustering separately. Because race is a social construct, and thus a poor proxy of human physiology, extensive review of medical records was conducted, but ultimately failed to identify co-variates of race at the time of LVAD surgery. By contrast, retrospective analysis exposed a higher all-cause mortality among AA (56.3%) relative to CA (16.7%) patients at 2 years following LVAD placement (P=0.03). Geocoding-based approximation of patient demographics uncovered disparities in income levels among AA relative to CA patients. Therefore, although additional studies are needed, the current analysis implicates cardiac DNA methylation as a previously unrecognized indicator of socioeconomic disparity in human heart failure outcomes."
"33768416","DNA methylation and breast cancer-associated variants.","Breast Cancer Res Treat","A breast cancer polygenic risk score (PRS) comprising 313 common variants reliably predicts disease risk. We examined possible relationships between genetic variation, regulation, and expression to clarify the molecular alterations associated with these variants.Genome-wide methylomic variation was quantified (MethylationEPIC) in Asian breast cancer patients (1152 buffy coats from peripheral whole blood). DNA methylation (DNAm) quantitative trait loci (mQTL) mapping was performed for 235 of the 313 variants with minor allele frequencies > 5%. Stability of identified mQTLs (p < 5e-8) across lifetime was examined using a public mQTL database. Identified mQTLs were also mapped to expression quantitative trait loci (eQTLs) in the Genotype-Tissue Expression Project and the eQTLGen Consortium.Breast cancer PRS was not associated with DNAm. A higher proportion of significant cis-mQTLs were observed. Of 822 significant cis-mQTLs (179 unique variants) identified in our dataset, 141 (59 unique variants) were significant (p < 5e-8) in a public mQTL database. Eighty-six percent (121/141) of the matched mQTLs were consistent at multiple time points (birth, childhood, adolescence, pregnancy, middle age, post-diagnosis, or treatment). Ninety-three variants associated with DNAm were also cis-eQTLs (35 variants not genome-wide significant). Multiple loci in the breast cancer PRS are associated with DNAm, contributing to the polygenic nature of the disease. These mQTLs are mostly stable over time.Consistent results from DNAm and expression data may reveal new candidate genes not previously associated with breast cancer."
"33768248","Comparison of long read sequencing technologies in interrogating bacteria and fly genomes.","G3 (Bethesda)","The newest generation of DNA sequencing technology is highlighted by the ability to generate sequence reads hundreds of kilobases in length. Pacific Biosciences (PacBio) and Oxford Nanopore Technologies (ONT) have pioneered competitive long read platforms, with more recent work focused on improving sequencing throughput and per-base accuracy. We used whole-genome sequencing data produced by three PacBio protocols (Sequel II CLR, Sequel II HiFi, RS II) and two ONT protocols (Rapid Sequencing and Ligation Sequencing) to compare assemblies of the bacteria Escherichia coli and the fruit fly Drosophila ananassae. In both organisms tested, Sequel II assemblies had the highest consensus accuracy, even after accounting for differences in sequencing throughput. ONT and PacBio CLR had the longest reads sequenced compared to PacBio RS II and HiFi, and genome contiguity was highest when assembling these datasets. ONT Rapid Sequencing libraries had the fewest chimeric reads in addition to superior quantification of E. coli plasmids versus ligation-based libraries. The quality of assemblies can be enhanced by adopting hybrid approaches using Illumina libraries for bacterial genome assembly or polishing eukaryotic genome assemblies, and an ONT-Illumina hybrid approach would be more cost-effective for many users. Genome-wide DNA methylation could be detected using both technologies, however ONT libraries enabled the identification of a broader range of known E. coli methyltransferase recognition motifs in addition to undocumented D. ananassae motifs. The ideal choice of long read technology may depend on several factors including the question or hypothesis under examination. No single technology outperformed others in all metrics examined.© The Author(s) (2021). Published by Oxford University Press on the Genetics Society of America."
"33766110","Pre-adolescence DNA methylation is associated with BMI status change from pre- to post-adolescence.","Clin Epigenetics","Previous studies have shown that DNA methylation (DNAm) is associated with body mass index (BMI). However, it is unknown whether DNAm at pre-adolescence is associated with BMI status transition from pre- to post-adolescence. In the Isle of Wight (IoW) birth cohort, genome-wide DNA methylation in whole blood was measured using Illumina Infinium Human450 and EPIC BeadChip arrays in n = 325 subjects, and pre- to post-adolescence BMI transition was classified into four groups: (1) normal to normal, (2) normal to overweight or obese, (3) overweight or obese to normal, and (4) persistent overweight or obese. We used recursive random forest to screen genome-wide Cytosine-phosphate-Guanine (CpG) sites with DNAm potentially associated with BMI transition for each gender, and the association of BMI status transition with DNAm at an earlier age was assessed via logistic regressions. To evaluate gender specificity, interactions between DNAm and gender were included in the model. Findings in the IoW cohort were further tested in an independent cohort, the Avon Longitudinal Study of Parents and Children (ALSPAC).In total, 174 candidate CpGs were selected including CpGs from screening and CpGs previously associated correctionally with BMI in children and adults. Of these 174 CpGs, pre-adolescent DNAm of 38 CpGs in the IoW cohort was associated with BMI status transition, including 30 CpGs showing gender-specific associations. Thirteen CpGs showed consistent associations between the IoW cohort and the ALSPAC cohort (11 of which were gender-specific).Pre-adolescence DNAm is associated with the change in BMI status from pre- to post-adolescence and such associations are likely to be gender-specific."
"33819273","An R package for divergence analysis of omics data.","PLoS One","Given the ever-increasing amount of high-dimensional and complex omics data becoming available, it is increasingly important to discover simple but effective methods of analysis. Divergence analysis transforms each entry of a high-dimensional omics profile into a digitized (binary or ternary) code based on the deviation of the entry from a given baseline population. This is a novel framework that is significantly different from existing omics data analysis methods: it allows digitization of continuous omics data at the univariate or multivariate level, facilitates sample level analysis, and is applicable on many different omics platforms. The divergence package, available on the R platform through the Bioconductor repository collection, provides easy-to-use functions for carrying out this transformation. Here we demonstrate how to use the package with data from the Cancer Genome Atlas."
"33738089","Modeling SARS-CoV-2 infection in individuals with opioid use disorder with brain organoids.","J Tissue Eng","The COVID-19 pandemic has aggravated a preexisting epidemic: the opioid crisis. Much literature has shown that the circumstances imposed by COVID-19, such as social distancing regulations, medical and financial instability, and increased mental health issues, have been detrimental to those with opioid use disorder (OUD). In addition, unexpected neurological sequelae in COVID-19 patients suggest that COVID-19 compromises neuroimmunity, induces hypoxia, and causes respiratory depression, provoking similar effects as those caused by opioid exposure. Combined conditions of COVID-19 and OUD could lead to exacerbated complications. With limited human in vivo options to study these complications, we suggest that iPSC-derived brain organoid models may serve as a useful platform to investigate the physiological connection between COVID-19 and OUD. This mini-review highlights the advances of brain organoids in other neuropsychiatric and infectious diseases and suggests their potential utility for investigating OUD and COVID-19, respectively.© The Author(s) 2021."
"33732246","Understanding Asthma and Allergies by the Lens of Biodiversity and Epigenetic Changes.","Front Immunol","Exposure to different organisms (bacteria, mold, virus, protozoan, helminths, among others) can induce epigenetic changes affecting the modulation of immune responses and consequently increasing the susceptibility to inflammatory diseases. Epigenomic regulatory features are highly affected during embryonic development and are responsible for the expression or repression of different genes associated with cell development and targeting/conducting immune responses. The well-known, ""window of opportunity"" that includes maternal and post-natal environmental exposures, which include maternal infections, microbiota, diet, drugs, and pollutant exposures are of fundamental importance to immune modulation and these events are almost always accompanied by epigenetic changes. Recently, it has been shown that these alterations could be involved in both risk and protection of allergic diseases through mechanisms, such as DNA methylation and histone modifications, which can enhance Th2 responses and maintain memory Th2 cells or decrease Treg cells differentiation. In addition, epigenetic changes may differ according to the microbial agent involved and may even influence different asthma or allergy phenotypes. In this review, we discuss how exposure to different organisms, including bacteria, viruses, and helminths can lead to epigenetic modulations and how this correlates with allergic diseases considering different genetic backgrounds of several ancestral populations.Copyright © 2021 Fiuza, Fonseca, Meirelles, Marques, da Silva and Figueiredo."
"33800298","Tumor Suppressor miR-584-5p Inhibits Migration and Invasion in Smoking Related Non-Small Cell Lung Cancer Cells by Targeting YKT6.","Cancers (Basel)","Cigarette smoke (CS) affects the expression of microRNAs (miRNAs), which are important regulators of gene expression by inducing DNA methylation. However, the effects of smoking on miRNA expression have not been fully elucidated in smoking-related lung carcinogenesis. Therefore, in this study, to investigate the change of miRNA expression pattern and to identify tumor suppressor miRNAs by smoking in lung carcinogenesis, we used lung carcinogenesis model cell lines that, derived from a murine xenograft model with human bronchial epithelial cells (BEAS-2B), exposed CS or not. The microarray analysis revealed that miR-584-5p expression was downregulated with cancer progression in lung carcinogenesis model cell lines. We confirmed by pyrosequencing that the methylation level of the miR-584-5p promoter increased with cancer progression. In vitro and in vivo experiments showed that miR-584-5p suppressed migration and invasion in non-small cell lung cancer (NSCLC) cells by targeting YKT6. Furthermore, we showed that high level of YKT6 was associated with a poor survival rate in NSCLC patients with a history of smoking. These results suggest that miR-584-5p acts as a tumor suppressor and is a potential molecular biomarker for smoking-related NSCLC."
"33828466","Multidimensional Intersection of Nicotine, Gene Expression, and Behavior.","Front Behav Neurosci","The cholinergic system plays a crucial role in nervous system function with important effects on developmental processes, cognition, attention, motivation, reward, learning, and memory. Nicotine, the reinforcing component of tobacco and e-cigarettes, directly acts on the cholinergic system by targeting nicotinic acetylcholine receptors (nAChRs) in the brain. Activation of nAChRs leads to a multitude of immediate and long-lasting effects in specific cellular populations, thereby affecting the addictive properties of the drug. In addition to the direct actions of nicotine in binding to and opening nAChRs, the subsequent activation of circuits and downstream signaling cascades leads to a wide range of changes in gene expression, which can subsequently alter further behavioral expression. In this review, we provide an overview of the actions of nicotine that lead to changes in gene expression and further highlight evidence supporting how these changes can often be bidirectional, thereby inducing subsequent changes in behaviors associated with further drug intake.Copyright © 2021 Sherafat, Bautista and Fowler."
"33850190","Low biological fluctuation of mitochondrial CpG and non-CpG methylation at the single-molecule level.","Sci Rep","Mammalian cytosine DNA methylation (5mC) is associated with the integrity of the genome and the transcriptional status of nuclear DNA. Due to technical limitations, it has been less clear if mitochondrial DNA (mtDNA) is methylated and whether 5mC has a regulatory role in this context. Here, we used bisulfite-independent single-molecule sequencing of native human and mouse DNA to study mitochondrial 5mC across different biological conditions. We first validated the ability of long-read nanopore sequencing to detect 5mC in CpG (5mCpG) and non-CpG (5mCpH) context in nuclear DNA at expected genomic locations (i.e. promoters, gene bodies, enhancers, and cell type-specific transcription factor binding sites). Next, using high coverage nanopore sequencing we found low levels of mtDNA CpG and CpH methylation (with several exceptions) and little variation across biological processes: differentiation, oxidative stress, and cancer. 5mCpG and 5mCpH were overall higher in tissues compared to cell lines, with small additional variation between cell lines of different origin. Despite general low levels, global and single-base differences were found in cancer tissues compared to their adjacent counterparts, in particular for 5mCpG. In conclusion, nanopore sequencing is a useful tool for the detection of modified DNA bases on mitochondria that avoid the biases introduced by bisulfite and PCR amplification. Enhanced nanopore basecalling models will provide further resolution on the small size effects detected here, as well as rule out the presence of other DNA modifications such as oxidized forms of 5mC."
"33781317","A review of epigenetic changes in asthma: methylation and acetylation.","Clin Epigenetics","Several studies show that childhood and adulthood asthma and its symptoms can be modulated through epigenetic modifications. Epigenetic changes are inheritable modifications that can modify the gene expression without changing the DNA sequence. The most common epigenetic alternations consist of DNA methylation and histone modifications. How these changes lead to asthmatic phenotype or promote the asthma features, in particular by immune pathways regulation, is an understudied topic. Since external effects, like exposure to tobacco smoke, air pollution, and drugs, influence both asthma development and the epigenome, elucidating the role of epigenetic changes in asthma is of great importance. This review presents available evidence on the epigenetic process that drives asthma genes and pathways, with a particular focus on DNA methylation, histone methylation, and acetylation. We gathered and assessed studies conducted in this field over the past two decades. Our study examined asthma in different aspects and also shed light on the limitations and the important factors involved in the outcomes of the studies. To date, most of the studies in this area have been carried out on DNA methylation. Therefore, the need for diagnostic and therapeutic applications through this molecular process calls for more research on the histone modifications in this disease."
"33744870","Male-specific age estimation based on Y-chromosomal DNA methylation.","Aging (Albany NY)","Although DNA methylation variation of autosomal CpGs provides robust age predictive biomarkers, no male-specific age predictor exists based on Y-CpGs yet. Since sex chromosomes play an important role in aging, a Y-chromosome-based age predictor would allow studying male-specific aging effects and would also be useful in forensics. Here, we used blood-based DNA methylation microarray data of 1,057 males from six cohorts aged 15-87 and identified 75 Y-CpGs with an interquartile range of ≥0.1. Of these, 22 and six were significantly hyper- and hypomethylated with age (p(cor)<0.05, Bonferroni), respectively. Amongst several machine learning algorithms, a model based on support vector machines with radial kernel performed best in male-specific age prediction. We achieved a mean absolute deviation (MAD) between true and predicted age of 7.54 years (cor=0.81, validation) when using all 75 Y-CpGs, and a MAD of 8.46 years (cor=0.73, validation) based on the most predictive 19 Y-CpGs. The accuracies of both age predictors did not worsen with increased age, in contrast to autosomal CpG-based age predictors that are known to predict age with reduced accuracy in the elderly. Overall, we introduce the first-of-its-kind male-specific epigenetic age predictor for future applications in aging research and forensics."
"33836872","Epigenetic Aging and Hematopoietic Cell Transplantation in Patients With Severe Aplastic Anemia.","Transplant Cell Ther","Cellular aging in hematopoietic cell transplantation (HCT) is important in the context of immune reconstitution and age-related complications. Recently, several DNA-methylation (DNAm)-based biomarkers of aging known as ""epigenetic clocks"" have been introduced as novel tools to predict cellular age. Here, we used Cox proportional hazards models to assess the possible associations of donor pre-HCT DNAm age, and its post-HCT changes, using the recently published lifespan-associated epigenetic clock known as ""DNAm-GrimAge,"" with outcomes among patients with severe aplastic anemia (SAA). The study included 732 SAA patients from the Transplant Outcomes in Aplastic Anemia project, who underwent unrelated donor HCT and for whom a donor pre-HCT blood DNA sample was available; 41 also had a post-HCT sample collected at day 100. In multivariable analyses, we found similar associations for donor chronological age and pre-HCT DNAm-GrimAge with post-HCT survival (hazard ratio [HR] per decade = 1.13; 95% confidence interval [CI], 0.99-1.28; P = .07 and HR = 1.14; 95% CI, 0.99-1.28; P = .06, respectively). In donors with 10+ years of GrimAge acceleration (ie, deviation from expected DNAm age for chronological age), elevated risks of chronic graft versus host disease (HR = 2.4; 95% CI, 1.21-4.65; P = .01) and possibly post-HCT mortality (HR = 1.79; 95% CI, 0.96-3.33; P = .07) were observed. In the subset with post-HCT samples, we observed a significant increase in DNAm-GrimAge in the first 100 days after HCT (median change 12.5 years, range 1.4 to 26.4). Higher DNAm-GrimAge after HCT was associated with inferior survival (HR per year = 1.11; 95% CI, 1.02-1.21; P = .01), predominantly within the first year after HCT. This study highlights the possible role cellular aging may play in HCT outcomes.Published by Elsevier Inc."
"33825176","A ride through the epigenetic landscape: aging reversal by reprogramming.","Geroscience","Aging has become one of the fastest-growing research topics in biology. However, exactly how the aging process occurs remains unknown. Epigenetics plays a significant role, and several epigenetic interventions can modulate lifespan. This review will explore the interplay between epigenetics and aging, and how epigenetic reprogramming can be harnessed for age reversal. In vivo partial reprogramming holds great promise as a possible therapy, but several limitations remain. Rejuvenation by reprogramming is a young but rapidly expanding subfield in the biology of aging."
"33822649","Adopting a ""Compound"" Exposome Approach in Environmental Aging Biomarker Research: A Call to Action for Advancing Racial Health Equity.","Environ Health Perspect","In June 2020, the National Academies of Sciences, Engineering, and Medicine hosted a virtual workshop focused on integrating the science of aging and environmental health research. The concurrent COVID-19 pandemic and national attention on racism exposed shortcomings in the environmental research field's conceptualization and methodological use of race, which have subsequently hindered the ability of research to address racial health disparities. By the workshop's conclusion, the authors deduced that the utility of environmental aging biomarkers-aging biomarkers shown to be specifically influenced by environmental exposures-would be greatly diminished if these biomarkers are developed absent of considerations of broader societal factors-like structural racism-that impinge on racial health equity.The authors reached a post-workshop consensus recommendation: To advance racial health equity, a ""compound"" exposome approach should be widely adopted in environmental aging biomarker research. We present this recommendation here.The authors believe that without explicit considerations of racial health equity, people in most need of the benefits afforded by a better understanding of the relationships between exposures and aging will be the least likely to receive them because biomarkers may not encompass cumulative impacts from their unique social and environmental stressors. Employing an exposome approach that allows for more comprehensive exposure-disease pathway characterization across broad domains, including the social exposome and neighborhood factors, is the first step. Exposome-centered study designs must then be supported with efforts aimed at increasing the recruitment and retention of racially diverse study populations and researchers and further ""compounded"" with strategies directed at improving the use and interpretation of race throughout the publication and dissemination process. This compound exposome approach maximizes the ability of our science to identify environmental aging biomarkers that explicate racial disparities in health and best positions the environmental research community to contribute to the elimination of racial health disparities. https://doi.org/10.1289/EHP8392."
"33822234","Associations of DNA Methylation Mortality Risk Markers with Congenital Microcephaly from Zika Virus: A Study of Brazilian Children Less than 4 Years of Age.","J Trop Pediatr","Zika virus (ZIKV)-associated congenital microcephaly is an important contributor to pediatric death, and more robust pediatric mortality risk metrics are needed to help guide life plans and clinical decision making for these patients. Although common etiologies of pediatric and adult mortality differ, early life health can impact adult outcomes-potentially through DNA methylation. Hence, in this pilot study, we take an early step in identifying pediatric mortality risk metrics by examining associations of ZIKV infection and associated congenital microcephaly with existing adult DNA methylation-based mortality biomarkers: GrimAge and Zhang's mortality score (ZMS).Mortality measures were calculated from previously published HumanMethylationEPIC BeadChip data from 44 Brazilian children aged 5-40 months (18 with ZIKV-associated microcephaly; 7 normocephalic, exposed to ZIKV in utero; and 19 unexposed controls). We used linear models adjusted for chronological age, sex, methylation batch and white blood cell proportions to evaluate ZIKV and mortality marker relationships.We observed significant decreases in GrimAge-component plasminogen activator inhibitor-1 [PAI-1; β = -2453.06 pg/ml, 95% confidence interval (CI) -3652.96, -1253.16, p = 0.0002], and ZMS-site cg14975410 methylation (β = -0.06, 95% CI -0.09, -0.03, p = 0.0003) among children with microcephaly compared to controls. PAI-1 (β = -2448.70 pg/ml, 95% CI -4384.45, -512.95, p = 0.01) and cg14975410 (β = 0.01, 95% CI -0.04, 0.06, p = 0.64) results in comparisons of normocephalic, ZIKV-exposed children to controls were not statistically significant.Our results suggest that elements of previously-identified adult epigenetic markers of mortality risk are associated with ZIKV-associated microcephaly, a known contributor to pediatric mortality risk. These findings may provide insights for efforts aimed at developing pediatric mortality markers.© The Author(s) [2021]. Published by Oxford University Press. All rights reserved. For permissions, please email: journals.permissions@oup.com."
"33810253","Stiffness and Aging in Cardiovascular Diseases: The Dangerous Relationship between Force and Senescence.","Int J Mol Sci","Biological aging is a process associated with a gradual decline in tissues' homeostasis based on the progressive inability of the cells to self-renew. Cellular senescence is one of the hallmarks of the aging process, characterized by an irreversible cell cycle arrest due to reactive oxygen species (ROS) production, telomeres shortening, chronic inflammatory activation, and chromatin modifications. In this review, we will describe the effects of senescence on tissue structure, extracellular matrix (ECM) organization, and nucleus architecture, and see how these changes affect (are affected by) mechano-transduction. In our view, this is essential for a deeper understanding of the progressive pathological evolution of the cardiovascular system and its relationship with the detrimental effects of risk factors, known to act at an epigenetic level."
"33796527","Transcriptome and DNA Methylation Profiles of Mouse Fetus and Placenta Generated by Round Spermatid Injection.","Front Cell Dev Biol","Low birth efficiency and developmental abnormalities in embryos derived using round spermatid injection (ROSI) limit the clinical application of this method. Further, the underlying molecular mechanisms remain elusive and warrant further in-depth study. In this study, the embryonic day (E) 11.5 mouse fetuses and corresponding placentas derived upon using ROSI, intracytoplasmic sperm injection (ICSI), and naturalin vivofertilized (control) embryos were collected. Transcriptome and DNA methylation profiles were analyzed and compared using RNA-sequencing (RNA-seq) and whole-genome bisulfite sequencing, respectively. RNA-seq results revealed similar gene expression profiles in the ROSI, ICSI, and control fetuses and placentas. Compared with the other two groups, seven differentially expressed genes (DEGs) were identified in ROSI fetuses, and ten DEGs were identified in the corresponding placentas. However, no differences in CpG methylation were observed in fetuses and placentas from the three groups. Imprinting control region methylation and imprinted gene expression were the same between the three fetus and placenta groups. Although 49 repetitive DNA sequences (RS) were abnormally activated in ROSI fetuses, RS DNA methylation did not differ between the three groups. Interestingly, abnormal hypermethylation in promoter regions and low expression ofFggyandRec8were correlated with a crown-rump length less than 6 mm in one ROSI fetus. Our study demonstrates that the transcriptome and DNA methylation in ROSI-derived E11.5 mouse fetuses and placentas were comparable with those in the other two groups. However, some abnormally expressed genes in the ROSI fetus and placenta warrant further investigation to elucidate their effect on the development of ROSI-derived embryos.Copyright © 2021 Zhu, Sun, Yu, Li, Hai, Liu, Zhang, Chen, Dai, Li, Li, Liu, Feng and Zhou."
