"pmid","title","source","abstract"
"35347270","Grandmaternal smoking during pregnancy is associated with differential DNA methylation in peripheral blood of their grandchildren.","Eur J Hum Genet","The idea that information can be transmitted to subsequent generation(s) by epigenetic means has been studied for decades but remains controversial in humans. Epidemiological studies have established that grandparental exposures are associated with health outcomes in their grandchildren, often with sex-specific effects; however, the mechanism of transmission is still unclear. We conducted Epigenome Wide Association Studies (EWAS) to test whether grandmaternal smoking during pregnancy is associated with altered DNA methylation (DNAm) in peripheral blood from their adolescent grandchildren. We used data from a birth cohort, with discovery and replication datasets of up to 1225 and 708 individuals (respectively, for the maternal line), aged 15-17 years, and tested replication in the same individuals at birth and 7 years. We show for the first time that DNAm at a small number of loci in cord blood is associated with grandmaternal smoking in humans. In adolescents we see suggestive associations in regions of the genome which we hypothesised a priori could be involved in transgenerational transmission - we observe sex-specific associations at two sites on the X chromosome and one in an imprinting control region. All are within transcription factor binding sites (TFBSs), and we observe enrichment for TFBS among the CpG sites with the strongest associations; however, there is limited evidence that the associations we see replicate between timepoints. The implication of this work is that effects of smoking during pregnancy may induce DNAm changes in later generations and that these changes are often sex-specific, in line with epidemiological associations.© 2022. The Author(s)."
"35346416","Assessing the causal role of epigenetic clocks in the development of multiple cancers: a Mendelian randomization study.","Elife","Background:Epigenetic clocks have been associated with cancer risk in several observational studies. Nevertheless, it is unclear whether they play a causal role in cancer risk or if they act as a non-causal biomarker.Methods:We conducted a two-sample Mendelian randomization (MR) study to examine the genetically predicted effects of epigenetic age acceleration as measured by HannumAge (9 single-nucleotide polymorphisms (SNPs)), Horvath Intrinsic Age (24 SNPs), PhenoAge (11 SNPs) and GrimAge (4 SNPs) on multiple cancers (i.e., breast, prostate, colorectal, ovarian and lung cancer). We obtained genome-wide association data for biological ageing from a meta-analysis (N=34,710), and for cancer from the UK Biobank (N cases=2,671-13,879; N controls=173,493-372,016), FinnGen (N cases=719-8,401; N controls=74,685-174,006) and several international cancer genetic consortia (N cases=11,348-122,977; N controls=15,861-105,974). Main analyses were performed using multiplicative random effects inverse variance weighted (IVW) MR. Individual study estimates were pooled using fixed effect meta-analysis. Sensitivity analyses included MR-Egger, weighted median, weighted mode and Causal Analysis using Summary Effect Estimates (CAUSE) methods, which are robust to some of the assumptions of the IVW approach.Results:Meta-analysed IVW MR findings suggested that higher GrimAge acceleration increased the risk of colorectal cancer (OR=1.12 per year increase in GrimAge acceleration, 95%CI 1.04-1.20,p=0.002). The direction of the genetically predicted effects was consistent across main and sensitivity MR analyses. Among subtypes, the genetically predicted effect of GrimAge acceleration was greater for colon cancer (IVW OR=1.15, 95%CI 1.09-1.21,p=0.006), than rectal cancer (IVW OR=1.05, 95%CI 0.97-1.13,p=0.24). Results were less consistent for associations between other epigenetic clocks and cancers.Conclusions:GrimAge acceleration may increase the risk of colorectal cancer. Findings for other clocks and cancers were inconsistent. Further work is required to investigate the potential mechanisms underlying the results.Funding:FMB was supported by a Wellcome Trust PhD studentship in Molecular, Genetic and Lifecourse Epidemiology (224982/Z/22/Z which is part of grant 218495/Z/19/Z). KKT was supported by a Cancer Research UK (C18281/A29019) programme grant (the Integrative Cancer Epidemiology Programme) and by the Hellenic Republic's Operational Programme 'Competitiveness, Entrepreneurship & Innovation' (OΠΣ 5047228). PH was supported by Cancer Research UK (C18281/A29019). RMM was supported by the NIHR Biomedical Research Centre at University Hospitals Bristol and Weston NHS Foundation Trust and the University of Bristol and by a Cancer Research UK (C18281/A29019) programme grant (the Integrative Cancer Epidemiology Programme). RMM is a National Institute for Health Research Senior Investigator (NIHR202411). The views expressed are those of the author(s) and not necessarily those of the NIHR or the Department of Health and Social Care. GDS and CLR were supported by the Medical Research Council (MC_UU_00011/1 and MC_UU_00011/5) and by a Cancer Research UK (C18281/A29019) programme grant (the Integrative Cancer Epidemiology Programme). REM was supported by an Alzheimer's Society project grant (AS-PG-19b-010) and NIH grant (U01 AG-18-018, PI: Steve Horvath). RCR is a de Pass Vice Chancellor's Research Fellow at the University of Bristol.© 2022, Morales Berstein et al."
"35346355","Integrative analysis of DNA methylation and gene expression reveals key molecular signatures in acute myocardial infarction.","Clin Epigenetics","Acute myocardial infarction (AMI) has been one of the most fatal diseases among all types of heart diseases due to its rapid onset and high rates of fatality. Understanding accurately how multi-omics molecular features change at the early stage of AMI is crucial for its treatment. Currently, the changes involved in DNA methylation modification and gene expression of multiple genes have remained unexplored.We used the RNA-seq and MeDIP-seq on heart tissues from AMI mouse models at series of time points (Sham, AMI 10-min, 1-h, 6-h, 24-h and 72-h), to comprehensively describe the transcriptome and genome-wide DNA methylation changes at above time points. We identified 18814, 18614, 23587, 26018 and 33788 differential methylation positions (DMPs) and 123, 135, 731, 1419 and 2779 differentially expressed genes (DEGs) at 10-min, 1-h, 6-h, 24-h and 72-h AMI, respectively, compared with the sham group. Remarkably, the 6-h AMI with the drastic changes of DEGs and a large number of enriched functional pathways in KEGG may be the most critical stage of AMI process. The 4, 9, 40, 26, and 183 genes were further identified at each time point, based on the negative correlation (P < 0.05) between the differential mRNA expression and the differential DNA methylation. The mRNA and the promoter methylation expressions of five genes (Ptpn6, Csf1r, Col6a1, Cyba, and Map3k14) were validated by qRT-PCR and BSP methods, and the mRNA expressions were further confirmed to be regulated by DNA methylation in cardiomyocytes in vitro.Our findings profiled the molecular variations from the perspective of DNA methylation in the early stage of AMI and provided promising epigenetic-based biomarkers for the early clinical diagnosis and therapeutic targets of AMI.© 2022. The Author(s)."
"35346352","Epigenome-wide DNA methylation profiling of conditioned pain modulation in individuals with non-specific chronic low back pain.","Clin Epigenetics","The pathoanatomic cause of chronic low back pain (cLBP) cannot be identified for up to 90% of individuals. However, dysfunctional processing of endogenous nociceptive input, measured as conditioned pain modulation (CPM), has been associated with cLBP and may involve changes in neuronal gene expression. Epigenetic-induced changes such as DNA methylation (DNAm) have been associated with cLBP.In the present study, the relationship between CPM and DNAm changes in a sample of community-dwelling adults with nonspecific cLBP (n = 48) and pain-free controls (PFC; n = 50) was examined using reduced representation bisulfite sequencing. Gene ontology (GO) term enrichment and Kyoto Encyclopedia of Genes and Genomes (KEGG) pathway analysis were applied to identify key pathways involved in efficient versus deficient CPM.Based on CPM efficiency, we identified 6006 and 18,305 differentially methylated CpG sites (DMCs) with q values < 0.01 among individuals with cLBP and PFCs, respectively. Most of the DMCs were hypomethylated and annotated to genes of relevance to pain, including OPRM1, ADRB2, CACNA2D3, GNA12, LPL, NAXD, and ASPHD1. In both cLBP and PFC groups, the DMCs annotated genes enriched many GO terms relevant to pain processing, including transcription regulation by RNA polymerase II, nervous system development, generation of neurons, neuron differentiation, and neurogenesis. Both groups also enriched the pathways involved in Rap1-signaling, cancer, and dopaminergic neurogenesis. However, MAPK-Ras signaling pathways were enriched in the cLBP, not the PFC group.This is the first study to investigate the genome-scale DNA methylation profiles of CPM phenotype in adults with cLBP and PFCs. Based on CPM efficiency, fewer DMC enrichment pathways were unique to the cLBP than the PFCs group. Our results suggest that epigenetically induced modification of neuronal development/differentiation pathways may affect CPM efficiency, suggesting novel potential therapeutic targets for central sensitization. However, CPM efficiency and the experience of nonspecific cLBP may be independent. Further mechanistic studies are required to confirm the relationship between CPM, central sensitization, and nonspecific cLBP.© 2022. The Author(s)."
"35345488","Association of DNA Methylation in Blood Pressure-Related Genes With Ischemic Stroke Risk and Prognosis.","Front Cardiovasc Med","A genome-wide association study identified 12 genetic loci influencing blood pressure and implicated a role of DNA methylation. However, the relationship between methylation and ischemic stroke has not yet been clarified. We conducted a large-sample sequencing study to identify blood leukocyte DNA methylations as novel biomarkers for ischemic stroke risk and prognosis based on previously identified genetic loci.Methylation levels of 17 genes were measured by sequencing in 271 ischemic stroke cases and 323 controls, and the significant associations were validated in another independent sample of 852 cases and 925 controls. The associations between methylation levels and ischemic stroke risk and prognosis were evaluated.Methylation ofAMH, C17orf82, HDAC9, IGFBP3, LRRC10B, PDE3A, PRDM6, SYT7andTBX2was significantly associated with ischemic stroke. Compared to participants without any hypomethylated targets, the odds ratio (OR) (95% confidence interval, CI) for those with 9 hypomethylated genes was 1.41 (1.33-1.51) for ischemic stroke. Adding methylation levels of the 9 genes to the basic model of traditional risk factors significantly improved the risk stratification for ischemic stroke. Associations betweenAMH, HDAC9, IGFBP3, PDE3AandPRDM6gene methylation and modified Rankin Scale scores were significant after adjustment for covariates. Lower methylation levels ofAMH, C17orf82, PRDM6andTBX2were significantly associated with increased 3-month mortality. Compared to patients without any hypomethylated targets, the OR (95% CI) for those with 4 hypomethylated targets was 1.12 (1.08-1.15) for 3-month mortality (P= 2.28 × 10-10).The present study identified blood leukocyte DNA methylations as potential factors affecting ischemic stroke risk and prognosis among Han Chinese individuals.Copyright © 2022 Zhang, Mo, Wang, Peng, Guo, Zhong, Zhu, Xu and Zhang."
"35341929","The H3.3 G34W oncohistone mutation increases K36 methylation by the protein lysine methyltransferase NSD1.","Biochimie","The H3.3 G34W mutation has been observed in 90% of the patients affected by giant cell tumor of bone (GCTB). It had been shown to reduce the activity of the SETD2 H3K36 protein lysine methyltransferase (PKMT) and lead to genome wide changes in epigenome modifications including a global reduction in DNA methylation. Here, we investigated the effect of the H3.3 G34W mutation on the activity of the H3K36me2 methyltransferase NSD1, because NSD1 is known to play an important role in the differentiation of chondrocytes and osteoblasts. Unexpectedly, we observed that H3.3 G34W has a gain-of-function effect and it stimulates K36 methylation by NSD1 by about 2.3-fold with peptide substrates and 6.3-fold with recombinant nucleosomal substrates. This effect is specific for NSD1, as NSD2 shows only a mild stimulation on G34W substrates. The potential downstream effects of the G34W induced hyperactivity of NSD1 on DNA methylation, H3K27me3, histone acetylation and splicing are discussed.Copyright © 2022 Elsevier B.V. and Société Française de Biochimie et Biologie Moléculaire (SFBBM). All rights reserved."
"35360044","DNA methylation and noncoding RNA in OA: Recent findings and methodological advances.","Osteoarthr Cartil Open","Osteoarthritis (OA) is a chronic musculoskeletal disease characterized by progressive loss of joint function. Historically, it has been characterized as a disease caused by mechanical trauma, so-called 'wear and tear'. Over the past two decades, it has come to be understood as a complex systemic disorder involving gene-environmental interactions. Epigenetic changes have been increasingly implicated. Recent improvements in microarray and next-generation sequencing (NGS) technologies have allowed for ever more complex evaluations of epigenetic aberrations associated with the development and progression of OA.A systematic review was conducted in the Pubmed database. We curated studies that presented the results of DNA methylation and noncoding RNA research in human OA and OA animal models since 1985.Herein, we discuss recent findings and methodological advancements in OA epigenetics, including a discussion of DNA methylation, including microarray and NGS studies, and noncoding RNAs. Beyond cartilage, we also highlight studies in subchondral bone and peripheral blood mononuclear cells, which highlight widespread and potentially clinically important alterations in epigenetic patterns seen in OA patients. Finally, we discuss epigenetic editing approaches in the context of OA.Although a substantial body of literature has already been published in OA, much is still unknown. Future OA epigenetics studies will no doubt continue to broaden our understanding of underlying pathophysiology and perhaps offer novel diagnostics and/or treatments for human OA."
"35328380","Tissue-Specific Methylation Biosignatures for Monitoring Diseases: An In Silico Approach.","Int J Mol Sci","Tissue-specific gene methylation events are key to the pathogenesis of several diseases and can be utilized for diagnosis and monitoring. Here, we established an in silico pipeline to analyze high-throughput methylome datasets to identify specific methylation fingerprints in three pathological entities of major burden, i.e., breast cancer (BrCa), osteoarthritis (OA) and diabetes mellitus (DM). Differential methylation analysis was conducted to compare tissues/cells related to the pathology and different types of healthy tissues, revealing Differentially Methylated Genes (DMGs). Highly performing and low feature number biosignatures were built with automated machine learning, including: (1) a five-gene biosignature discriminating BrCa tissue from healthy tissues (AUC 0.987 and precision 0.987), (2) three equivalent OA cartilage-specific biosignatures containing four genes each (AUC 0.978 and precision 0.986) and (3) a four-gene pancreatic β-cell-specific biosignature (AUC 0.984 and precision 0.995). Next, the BrCa biosignature was validated using an independent ccfDNA dataset showing an AUC and precision of 1.000, verifying the biosignature's applicability in liquid biopsy. Functional and protein interaction prediction analysis revealed that most DMGs identified are involved in pathways known to be related to the studied diseases or pointed to new ones. Overall, our data-driven approach contributes to the maximum exploitation of high-throughput methylome readings, helping to establish specific disease profiles to be applied in clinical practice and to understand human pathology."
"35368671","Genomic Imprinting in the New Omics Era: A Model for Systems-Level Approaches.","Front Genet","Genomic imprinting represents a noteworthy inheritance mechanism leading to allele-specific regulations dependent of the parental origin. Imprinted loci are especially involved in essential mammalian functions related to growth, development and behavior. In this mini-review, we first offer a summary of current representations associated with genomic imprinting through key results of the three last decades. We then outline new perspectives allowed by the spread of new omics technologies tackling various interacting levels of imprinting regulations, including genomics, transcriptomics and epigenomics. We finally discuss the expected contribution of new omics data to unresolved big questions in the field.Copyright © 2022 Hubert and Demars."
"35328979","Prenatal Exposure to Traffic-Related Air Pollution and the DNA Methylation in Cord Blood Cells: MOCEH Study.","Int J Environ Res Public Health","Particulate matter with a diameter of ≤10 µm (PM10) and nitrogen dioxide (NO2) affect the DNA methylation in the fetus, but epigenetic studies regarding prenatal exposure to air pollution in Asia are lacking. Therefore, this study aimed to assess whether there is any association between the ambient concentrations of PM10and NO2and CpG methylation in the cord blood DNA by using a Korean birth cohort. The concentrations of the air pollutants were incorporated into the final LUR model by using the maternal address data. The methylation level was determined using HumanMethylationEPIC BeadChip and a linear regression analysis model. A multipollutant model including both PM10and NO2and models with single pollutants were used for each trimester exposure. The number of differentially methylated positions was the largest for midpregnancy exposure in both the single pollutant models and the multipollutant regression analysis. Additionally, gene-set analysis regarding midpregnancy exposure revealed four gene ontology terms (cellular response to staurosporine, positive regulation of cytoskeleton organization, neurotransmitter transport, and execution phase of apoptosis). In conclusion, these findings show an association between prenatal PM10and NO2exposure and DNA methylation in several CpG sites in cord blood cells, especially for midpregnancy exposure."
"35256539","Increased DNA methylation, cellular senescence and premature epigenetic aging in guinea pigs and humans with tuberculosis.","Aging (Albany NY)","Tuberculosis (TB) is the archetypical chronic infection, with patients having months of symptoms before diagnosis. In the two years after successful therapy, survivors of TB have a three-fold increased risk of death.Guinea pigs were infected withMycobacterium tuberculosis(Mtb) for 45 days, followed by RRBS DNA methylation analysis. In humans, network analysis of differentially expressed genes across three TB cohorts were visualized at the pathway-level. Serum levels of inflammation were measured by ELISA. Horvath (DNA methylation) and RNA-seq biological clocks were used to investigate shifts in chronological age among humans with TB.Guinea pigs with TB demonstrated DNA hypermethylation and showed system-level similarity to humans with TB (p-value = 0.002). The transcriptome in TB in multiple cohorts was enriched for DNA methylation and cellular senescence. Senescence associated proteins CXCL9, CXCL10, and TNF were elevated in TB patients compared to healthy controls. Humans with TB demonstrate 12.7 years (95% CI: 7.5, 21.9) and 14.38 years (95% CI: 10.23-18.53) of cellular aging as measured by epigenetic and gene expression based cellular clocks, respectively.In both guinea pigs and humans, TB perturbs epigenetic processes, promoting premature cellular aging and inflammation, a plausible means to explain the long-term detrimental health outcomes after TB."
"35326126","Oxidative Stress and Assisted Reproduction: A Comprehensive Review of Its Pathophysiological Role and Strategies for Optimizing Embryo Culture Environment.","Antioxidants (Basel)","Oxidative stress (OS) due to an imbalance between reactive oxygen species (ROS) and antioxidants has been established as an important factor that can negatively affect the outcomes of assisted reproductive techniques (ARTs). Excess ROS exert their pathological effects through damage to cellular lipids, organelles, and DNA, alteration of enzymatic function, and apoptosis. ROS can be produced intracellularly, from immature sperm, oocytes, and embryos. Additionally, several external factors may induce high ROS production in the ART setup, including atmospheric oxygen, CO2incubators, consumables, visible light, temperature, humidity, volatile organic compounds, and culture media additives. Pathological amounts of ROS can also be generated during the cryopreservation-thawing process of gametes or embryos. Generally, these factors can act at any stage during ART, from gamete preparation to embryo development, till the blastocyst stage. In this review, we discuss the in vitro conditions and environmental factors responsible for the induction of OS in an ART setting. In addition, we describe the effects of OS on gametes and embryos. Furthermore, we highlight strategies to ameliorate the impact of OS during the whole human embryo culture period, from gametes to blastocyst stage."
"35361281","Regulation of oxytocin receptor gene expression in obsessive-compulsive disorder: a possible role for the microbiota-host epigenetic axis.","Clin Epigenetics","Obsessive-compulsive disorder (OCD) is a prevalent and severe clinical condition. Robust evidence suggests a gene-environment interplay in its etiopathogenesis, yet the underlying molecular clues remain only partially understood. In order to further deepen our understanding of OCD, it is essential to ascertain how genes interact with environmental risk factors, a cross-talk that is thought to be mediated by epigenetic mechanisms. The human microbiota may be a key player, because bacterial metabolites can act as epigenetic modulators. We analyzed, in the blood and saliva of OCD subjects and healthy controls, the transcriptional regulation of the oxytocin receptor gene and, in saliva, also the different levels of major phyla. We also investigated the same molecular mechanisms in specific brain regions of socially isolated rats showing stereotyped behaviors reminiscent of OCD as well as short chain fatty acid levels in the feces of rats.Higher levels of oxytocin receptor gene DNA methylation, inversely correlated with gene expression, were observed in the blood as well as saliva of OCD subjects when compared to controls. Moreover, Actinobacteria also resulted higher in OCD and directly correlated with oxytocin receptor gene epigenetic alterations. The same pattern of changes was present in the prefrontal cortex of socially-isolated rats, where also altered levels of fecal butyrate were observed at the beginning of the isolation procedure.This is the first demonstration of an interplay between microbiota modulation and epigenetic regulation of gene expression in OCD, opening new avenues for the understanding of disease trajectories and for the development of new therapeutic strategies.© 2022. The Author(s)."
"35363255","Retinal photograph-based deep learning predicts biological age, and stratifies morbidity and mortality risk.","Age Ageing","ageing is an important risk factor for a variety of human pathologies. Biological age (BA) may better capture ageing-related physiological changes compared with chronological age (CA).we developed a deep learning (DL) algorithm to predict BA based on retinal photographs and evaluated the performance of our new ageing marker in the risk stratification of mortality and major morbidity in general populations.we first trained a DL algorithm using 129,236 retinal photographs from 40,480 participants in the Korean Health Screening study to predict the probability of age being ≥65 years ('RetiAGE') and then evaluated the ability of RetiAGE to stratify the risk of mortality and major morbidity among 56,301 participants in the UK Biobank. Cox proportional hazards model was used to estimate the hazard ratios (HRs).in the UK Biobank, over a 10-year follow up, 2,236 (4.0%) died; of them, 636 (28.4%) were due to cardiovascular diseases (CVDs) and 1,276 (57.1%) due to cancers. Compared with the participants in the RetiAGE first quartile, those in the RetiAGE fourth quartile had a 67% higher risk of 10-year all-cause mortality (HR = 1.67 [1.42-1.95]), a 142% higher risk of CVD mortality (HR = 2.42 [1.69-3.48]) and a 60% higher risk of cancer mortality (HR = 1.60 [1.31-1.96]), independent of CA and established ageing phenotypic biomarkers. Likewise, compared with the first quartile group, the risk of CVD and cancer events in the fourth quartile group increased by 39% (HR = 1.39 [1.14-1.69]) and 18% (HR = 1.18 [1.10-1.26]), respectively. The best discrimination ability for RetiAGE alone was found for CVD mortality (c-index = 0.70, sensitivity = 0.76, specificity = 0.55). Furthermore, adding RetiAGE increased the discrimination ability of the model beyond CA and phenotypic biomarkers (increment in c-index between 1 and 2%).the DL-derived RetiAGE provides a novel, alternative approach to measure ageing.© The Author(s) 2022. Published by Oxford University Press on behalf of the British Geriatrics Society. All rights reserved. For permissions, please email: journals.permissions@oup.com."
"35327081","In Silico Predictions on the Productive Life Span and Theory of Its Developmental Origin in Dairy Cows.","Animals (Basel)","Animal welfare includes health but also concerns the need for natural factors that contribute to the increase in viability. Therefore, quantitative parameters are necessary to predict the risks of early culling of cows. In the study of the age dynamics of the disposal rate (culling for sum of reasons + death) in dairy cow populations, it was found that the average productive life span can be predicted by the value of the reciprocal culling/death rate (reciprocal value of Gompertz function) at the first lactation. This means that this potential of viability is formed during the developmental periods preceding the onset of lactation activity. Therefore, taking into account current data in the field of developmental biology, it can be assumed that the structural prerequisites for viability potential are laid down during prenatal development and in the early periods of postnatal life. To prevent unfavorable deviations in these processes due to negative welfare effects, it is advisable to monitor the physiological status of mothers and young animals using biosensors and Big Data systems."
"35368774","DNA methylation clocks tick in naked mole rats but queens age more slowly than nonbreeders.","Nat Aging","Naked mole rats (NMRs) live an exceptionally long life, appear not to exhibit age-related decline in physiological capacity and are resistant to age-related diseases. However, it has been unknown whether NMRs also evade aging according to a primary hallmark of aging: epigenetic changes. To address this question, we profiledn= 385 samples from 11 tissue types at loci that are highly conserved between mammalian species using a custom array (HorvathMammalMethylChip40). We observed strong epigenetic aging effects and developed seven highly accurate epigenetic clocks for several tissues (pan-tissue, blood, kidney, liver, skin clocks) and two dual-species (human-NMR) clocks. The skin clock correctly estimated induced pluripotent stem cells derived from NMR fibroblasts to be of prenatal age. The NMR epigenetic clocks revealed that breeding NMR queens age more slowly than nonbreeders, a feature that is also observed in some eusocial insects. Our results show that despite a phenotype of negligible senescence, the NMR ages epigenetically."
"35336839","Association Analysis between Genetic Variants of <i>elovl5a</i> and <i>elovl5b</i> and Poly-Unsaturated Fatty Acids in Common Carp (<i>Cyprinus carpio</i>).","Biology (Basel)","The allo-tetraploid common carp, one widely cultured food fish, is able to produce poly-unsaturated fatty acids (PUFAs). The genetic markers on the PUFA contents for breeding was limited. The polymorphisms inelovl5aandelovl5b, the rate-limiting enzymes in the PUFA biosynthesis, have not been investigated yet. Herein, we identified one coding SNP (cSNP) inelovl5aassociated with the content of one PUFA and two cSNPs inelovl5bwith the contents of eight PUFAs. The heterozygous genotypes in these three loci were associated with higher contents than the homozygotes. Together with previously identified two associated cSNPs infads2b, we found the joint effect of these four cSNPs infads2bandelovl5bon the PUFA contents with the increased explained percentages of PUFA contents. The genotype combinations of more heterozygotes were associated with higher PUFA contents than the other combinations. Using ten genomic selection programs with all cSNPs infads2bandelovl5b, we obtained the high and positive correlations between the phenotypes and the estimated breeding values of eight PUFAs. These results suggested thatelovl5bmight be the major gene corresponding to common carp PUFA contents compared withelovl5a. The cSNP combinations infads2bandelovl5band the optimal genomic selection program will be used in the future selection breeding to improve the PUFA contents of common carp."
"35330188","Notch Signaling and Cross-Talk in Hypoxia: A Candidate Pathway for High-Altitude Adaptation.","Life (Basel)","Hypoxia triggers complex inter- and intracellular signals that regulate tissue oxygen (O2) homeostasis, adjusting convective O2delivery and utilization (i.e., metabolism). Human populations have been exposed to high-altitude hypoxia for thousands of years and, in doing so, have undergone natural selection of multiple gene regions supporting adaptive traits. Some of the strongest selection signals identified in highland populations emanate from hypoxia-inducible factor (HIF) pathway genes. The HIF pathway is a master regulator of the cellular hypoxic response, but it is not the only regulatory pathway under positive selection. For instance, regions linked to the highly conserved Notch signaling pathway are also top targets, and this pathway is likely to play essential roles that confer hypoxia tolerance. Here, we explored the importance of the Notch pathway in mediating the cellular hypoxic response. We assessed transcriptional regulation of the Notch pathway, including close cross-talk with HIF signaling, and its involvement in the mediation of angiogenesis, cellular metabolism, inflammation, and oxidative stress, relating these functions to generational hypoxia adaptation."
"35327363","The Epigenetics of Psychosis: A Structured Review with Representative Loci.","Biomedicines","The evidence for an environmental component in chronic psychotic disorders is strong and research on the epigenetic manifestations of these environmental impacts has commenced in earnest. In reviewing this research, the focus is on three genes as models for differential methylation, MCHR1, AKT1 and TDO2, each of which have been investigated for genetic association with psychotic disorders. Environmental factors associated with psychotic disorders, and which interact with these model genes, are explored in depth. The location of transcription factor motifs relative to key methylation sites is evaluated for predicted gene expression results, and for other sites, evidence is presented for methylation directing alternative splicing. Experimental results from key studies show differential methylation: for MCHR1, in psychosis cases versus controls; for AKT1, as a pre-existing methylation pattern influencing brain activation following acute administration of a psychosis-eliciting environmental stimulus; and for TDO2, in a pattern associated with a developmental factor of risk for psychosis, in all cases the predicted expression impact being highly dependent on location. Methylation induced by smoking, a confounding variable, exhibits an intriguing pattern for all three genes. Finally, how differential methylation meshes with Darwinian principles is examined, in particular as it relates to the ""flexible stem"" theory of evolution."
"35351103","Transcriptional atlas analysis from multiple tissues reveals the expression specificity patterns in beef cattle.","BMC Biol","A comprehensive analysis of gene expression profiling across tissues can provide necessary information for an in-depth understanding of their biological functions. We performed a large-scale gene expression analysis and generated a high-resolution atlas of the transcriptome in beef cattle.Our transcriptome atlas was generated from 135 bovine tissues in adult beef cattle, covering 51 tissue types of major organ systems (e.g., muscular system, digestive system, immune system, reproductive system). Approximately 94.76% of sequencing reads were successfully mapped to the reference genome assembly ARS-UCD1.2. We detected a total of 60,488 transcripts, and 32% of them were not reported before. We identified 2654 housekeeping genes (HKGs) and 477 tissue-specific genes (TSGs) across tissues. Using weighted gene co-expression network analysis, we obtained 24 modules with 237 hub genes (HUBGs). Functional enrichment analysis showed that HKGs mainly maintain the basic biological activities of cells, while TSGs were involved in tissue differentiation and specific physiological processes. HKGs in bovine tissues were more conserved in terms of expression pattern as compared to TSGs and HUBGs among multiple species. Finally, we obtained a subset of tissue-specific differentially expressed genes (DEGs) between beef and dairy cattle and several functional pathways, which may be involved in production and health traits.We generated a large-scale gene expression atlas across the major tissues in beef cattle, providing valuable information for enhancing genome assembly and annotation. HKGs, TSGs, and HUBGs further contribute to better understanding the biology and evolution of multiple tissues in cattle. DEGs between beef and dairy cattle also fill in the knowledge gaps about differential transcriptome regulation of bovine tissues underlying economically important traits.© 2022. The Author(s)."
"35347109","Molecular rhythm alterations in prefrontal cortex and nucleus accumbens associated with opioid use disorder.","Transl Psychiatry","Severe and persistent disruptions to sleep and circadian rhythms are common in people with opioid use disorder (OUD). Preclinical evidence suggests altered molecular rhythms in the brain modulate opioid reward and relapse. However, whether molecular rhythms are disrupted in the brains of people with OUD remained an open question, critical to understanding the role of circadian rhythms in opioid addiction. Using subjects' times of death as a marker of time of day, we investigated transcriptional rhythms in the brains of subjects with OUD compared to unaffected comparison subjects. We discovered rhythmic transcripts in both the dorsolateral prefrontal cortex (DLPFC) and nucleus accumbens (NAc), key brain areas involved in OUD, that were largely distinct between OUD and unaffected subjects. Fewer rhythmic transcripts were identified in DLPFC of subjects with OUD compared to unaffected subjects, whereas in the NAc, nearly double the number of rhythmic transcripts was identified in subjects with OUD. In NAc of subjects with OUD, rhythmic transcripts peaked either in the evening or near sunrise, and were associated with an opioid, dopamine, and GABAergic neurotransmission. Associations with altered neurotransmission in NAc were further supported by co-expression network analysis which identified OUD-specific modules enriched for transcripts involved in dopamine, GABA, and glutamatergic synaptic functions. Additionally, rhythmic transcripts in DLPFC and NAc of subjects with OUD were enriched for genomic loci associated with sleep-related GWAS traits, including sleep duration and insomnia. Collectively, our findings connect transcriptional rhythm changes in opioidergic, dopaminergic, GABAergic signaling in the human brain to sleep-related traits in opioid addiction.© 2022. The Author(s)."
"35360231","Programming of Vascular Dysfunction by Maternal Stress: Immune System Implications.","Front Physiol","A growing body of evidence highlights that several insults during pregnancy impact the vascular function and immune response of the male and female offspring. Overactivation of the immune system negatively influences cardiovascular function and contributes to cardiovascular disease. In this review, we propose that modulation of the immune system is a potential link between prenatal stress and offspring vascular dysfunction. Glucocorticoids are key mediators of stress and modulate the inflammatory response. The potential mechanisms whereby prenatal stress negatively impacts vascular function in the offspring, including poor hypothalamic-pituitary-adrenal axis regulation of inflammatory response, activation of Th17 cells, renin-angiotensin-aldosterone system hyperactivation, reactive oxygen species imbalance, generation of neoantigens and TLR4 activation, are discussed. Alterations in the immune system by maternal stress during pregnancy have broad relevance for vascular dysfunction and immune-mediated diseases, such as cardiovascular disease.Copyright © 2022 Costa, De Oliveira, Giachini, Lima, Tostes and Bomfim."
